"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T2 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T2 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T2 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T3 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T4 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T8 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:3","Protein","ACTIVATOR","Arg1:T9 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T1 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T2 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T3 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T3 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T3 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T4 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:9","Protein","SUBSTRATE","Arg1:T4 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23339625
"CPR:2","Protein","REGULATOR","Arg1:T1 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:2","Protein","REGULATOR","Arg1:T1 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:2","Protein","REGULATOR","Arg1:T5 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:2","Protein","REGULATOR","Arg1:T5 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T2 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23344961
"CPR:1","Protein","PART-OF","Arg1:T1 , Arg2:T2","Protein","Chemprot","Protein-Protein Interaction",23344974
"CPR:1","Protein","PART-OF","Arg1:T1 , Arg2:T3","Protein","Chemprot","Protein-Protein Interaction",23344974
"CPR:1","Protein","PART-OF","Arg1:T10 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:1","Protein","PART-OF","Arg1:T10 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:1","Protein","PART-OF","Arg1:T6 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:1","Protein","PART-OF","Arg1:T6 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T13 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T2 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23347038
"CPR:1","Protein","PART-OF","Arg1:T8 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:1","Protein","PART-OF","Arg1:T9 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T10 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T1 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:2","Protein","REGULATOR","Arg1:T4 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:3","Protein","ACTIVATOR","Arg1:T1 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:7","Protein","MODULATOR-ACTIVATOR","Arg1:T10 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:7","Protein","MODULATOR-ACTIVATOR","Arg1:T11 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:7","Protein","MODULATOR-ACTIVATOR","Arg1:T12 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:7","Protein","MODULATOR-ACTIVATOR","Arg1:T13 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:7","Protein","MODULATOR-ACTIVATOR","Arg1:T14 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:7","Protein","MODULATOR-ACTIVATOR","Arg1:T2 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23348500
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T19 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23349501
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23349501
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T1 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23349501
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T20 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23349501
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T1 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23349501
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T4","Protein","Chemprot","Protein-Protein Interaction",23350847
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T5","Protein","Chemprot","Protein-Protein Interaction",23350847
"CPR:10","Protein","NOT","Arg1:T5 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23354070
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23354070
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23354070
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23354070
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23354070
"CPR:7","Protein","MODULATOR","Arg1:T7 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23354070
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T10 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23357629
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23357629
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T12 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23357629
"CPR:2","Protein","REGULATOR","Arg1:T2 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23357976
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T7 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23357976
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T7 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23357976
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T9 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23357976
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T9 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23357976
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",23358194
"CPR:2","Protein","REGULATOR","Arg1:T3 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23358194
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23358258
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23358258
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23358258
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T8","Protein","Chemprot","Protein-Protein Interaction",23358258
"CPR:4","Protein","INHIBITOR","Arg1:T19 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23360412
"CPR:3","Protein","ACTIVATOR","Arg1:T3 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23362262
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23362262
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T22 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T24 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23374869
"CPR:6","Protein","ANTAGONIST","Arg1:T1 , Arg2:T5","Protein","Chemprot","Protein-Protein Interaction",23375228
"CPR:6","Protein","ANTAGONIST","Arg1:T1 , Arg2:T6","Protein","Chemprot","Protein-Protein Interaction",23375228
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23375813
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T7","Protein","Chemprot","Protein-Protein Interaction",23375813
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23375813
"CPR:1","Protein","PART-OF","Arg1:T5 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:1","Protein","PART-OF","Arg1:T7 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:2","Protein","REGULATOR","Arg1:T8 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:3","Protein","ACTIVATOR","Arg1:T3 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:3","Protein","ACTIVATOR","Arg1:T9 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T9 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:4","Protein","DOWNREGULATOR","Arg1:T9 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23376140
"CPR:10","Protein","NOT","Arg1:T9 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T10 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T7 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T9 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23376161
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T11 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T2 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:2","Protein","REGULATOR","Arg1:T1 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:2","Protein","REGULATOR","Arg1:T1 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23381968
"CPR:1","Protein","PART-OF","Arg1:T1 , Arg2:T2","Protein","Chemprot","Protein-Protein Interaction",23383423
"CPR:4","Protein","INHIBITOR","Arg1:T21 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23384446
"CPR:4","Protein","INHIBITOR","Arg1:T22 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23384446
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",23384446
"CPR:5","Protein","AGONIST","Arg1:T19 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23384446
"CPR:5","Protein","AGONIST","Arg1:T20 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23384446
"CPR:9","Protein","PRODUCT-OF","Arg1:T11 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",23384446
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T1 , Arg2:T10","Protein","Chemprot","Protein-Protein Interaction",23386390
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T1 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23386390
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T8 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23386390
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T8 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23386390
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",23386390
"CPR:10","Protein","NOT","Arg1:T10 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T11 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T12 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T13 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T15 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T16 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T17 , Arg2:T42","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T18 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T18 , Arg2:T44","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:10","Protein","NOT","Arg1:T9 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T19 , Arg2:T45","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T26 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T26 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T26 , Arg2:T50","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T36 , Arg2:T53","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T1 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T22 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T22 , Arg2:T46","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T23 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T30 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T5 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","PRODUCT-OF","Arg1:T8 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T20 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T20 , Arg2:T46","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T21 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T24 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T26 , Arg2:T48","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T26 , Arg2:T49","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T26 , Arg2:T50","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T27 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T28 , Arg2:T51","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:9","Protein","SUBSTRATE","Arg1:T28 , Arg2:T52","Protein","Chemprot","Protein-Protein Interaction",23386702
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23391485
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T10 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23391485
"CPR:4","Protein","INDIRECT-DOWNREGULATOR","Arg1:T1 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23391485
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T4 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23393216
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T4 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23393216
"CPR:4","Protein","DOWNREGULATOR","Arg1:T5 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T18 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T18 , Arg2:T44","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T28 , Arg2:T46","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T34 , Arg2:T50","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","PRODUCT-OF","Arg1:T6 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T11 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T11 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T11 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T6 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T40","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T41","Protein","Chemprot","Protein-Protein Interaction",23393220
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T2 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T2 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T2 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T9 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:2","Protein","INDIRECT-REGULATOR","Arg1:T9 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:4","Protein","DOWNREGULATOR","Arg1:T6 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",23395981
"CPR:10","Protein","NOT","Arg1:T12 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",23397055
