InteractorA,Relation,InteractorB
PIGF,up-regulates-quantity-by-stabilization,PIGG
MAPK8,down-regulates,PPM1J
MAPK9,down-regulates,PPM1J
MAPK10,down-regulates,PPM1J
FOXJ1,up-regulates-quantity-by-expression,EFHC1
PRKCG,down-regulates-activity,HABP4
PRKCB,down-regulates-activity,HABP4
PRKCA,down-regulates-activity,HABP4
PRKCQ,down-regulates-activity,HABP4
PRKCZ,down-regulates-activity,HABP4
PRKCD,down-regulates-activity,HABP4
F2RL2,up-regulates-activity,GNAS
FFAR1,up-regulates-activity,GNAS
FFAR2,up-regulates-activity,GNAS
ADRB2,up-regulates-activity,GNAS
ADRB1,up-regulates-activity,GNAS
ADRB3,up-regulates-activity,GNAS
DRD1,up-regulates-activity,GNAS
DRD5,up-regulates-activity,GNAS
EDNRB,up-regulates-activity,GNAS
HRH2,up-regulates-activity,GNAS
ADRA1D,up-regulates-activity,GNAS
EDNRA,up-regulates-activity,GNAS
TACR1,up-regulates-activity,GNAS
PTAFR,up-regulates-activity,GNAS
NMBR,up-regulates-activity,GNAS
ADORA2A,up-regulates-activity,GNAS
ADORA2B,up-regulates-activity,GNAS
TACR3,up-regulates-activity,GNAS
AVPR2,up-regulates-activity,GNAS
GRPR,up-regulates-activity,GNAS
OXTR,up-regulates-activity,GNAS
GNRHR,up-regulates-activity,GNAS
CCKAR,up-regulates-activity,GNAS
CCKBR,up-regulates-activity,GNAS
MC5R,up-regulates-activity,GNAS
HTR7,up-regulates-activity,GNAS
PTGER1,up-regulates-activity,GNAS
ADRA1A,up-regulates-activity,GNAS
HRH1,up-regulates-activity,GNAS
ADRA1B,up-regulates-activity,GNAS
PTGER4,up-regulates-activity,GNAS
AVPR1A,up-regulates-activity,GNAS
P2RY2,up-regulates-activity,GNAS
PTGFR,up-regulates-activity,GNAS
PTGER2,up-regulates-activity,GNAS
PTGIR,up-regulates-activity,GNAS
BDKRB1,up-regulates-activity,GNAS
P2RY1,up-regulates-activity,GNAS
AVPR1B,up-regulates-activity,GNAS
HTR6,up-regulates-activity,GNAS
F2RL1,up-regulates-activity,GNAS
MC1R,up-regulates-activity,GNAS
PTGDR,up-regulates-activity,GNAS
HTR4,up-regulates-activity,GNAS
P2RY6,up-regulates-activity,GNAS
FFAR4,up-regulates-activity,GNAS
GPR161,up-regulates-activity,GNAS
GPR119,up-regulates-activity,GNAS
GHSR,up-regulates-activity,GNAS
MCHR2,up-regulates-activity,GNAS
P2RY11,up-regulates-activity,GNAS
MRGPRX2,up-regulates-activity,GNAS
MRGPRX1,up-regulates-activity,GNAS
OXGR1,up-regulates-activity,GNAS
F2RL3,up-regulates-activity,GNAS
S1PR3,up-regulates-activity,GNAS
LPAR4,up-regulates-activity,GNAS
MCHR1,up-regulates-activity,GNAS
GPR174,up-regulates-activity,GNAS
LPAR2,up-regulates-activity,GNAS
UTS2R,up-regulates-activity,GNAS
GPR132,up-regulates-activity,GNAS
SUN1,up-regulates-activity,SPDYA
SLBP,up-regulates-quantity-by-expression,H2BC18
PRKACA,down-regulates-activity,LRRK2
ARHGEF7,up-regulates,LRRK2
LRRK2,up-regulates,LRRK2
LRRK2,down-regulates,LRRK2
LRRK2,unknown,LRRK2
ARFGAP1,up-regulates,LRRK2
SRC,up-regulates-activity,SH3PXD2A
SLBP,up-regulates-quantity-by-expression,H3-2
BAZ2B,down-regulates-activity,H3-2
CDK3,up-regulates,LIN9
CDK2,down-regulates,CROCC
TP53BP1,up-regulates-activity,RIF1
ATM,up-regulates-activity,RIF1
MYOM1,up-regulates-quantity,OBSCN
TTN,up-regulates-quantity,OBSCN
PRKG1,unknown,GKAP1
CDC42,up-regulates-activity,CDC42BPA
POU2F1,up-regulates-quantity-by-expression,GFI1B
GATA1,up-regulates-quantity-by-expression,GFI1B
NFYA,up-regulates-quantity-by-expression,GFI1B
NFYB,up-regulates-quantity-by-expression,GFI1B
HMGB2,up-regulates-quantity-by-expression,GFI1B
NFYC,up-regulates-quantity-by-expression,GFI1B
HDAC2,up-regulates-activity,ZNF318
IL23A,up-regulates,IL23R
AKT1,down-regulates-activity,DAB2IP
DAB2,up-regulates-activity,DAB2IP
SKP2,down-regulates-quantity-by-destabilization,DAB2IP
RIPK1,up-regulates-activity,DAB2IP
FBXW7,down-regulates-quantity-by-destabilization,DAB2IP
SMURF1,down-regulates-quantity-by-destabilization,DAB2IP
ATM,up-regulates,FBXO31
APBB1,up-regulates-activity,TSHZ3
HMGA2,down-regulates,E4F1
ENSA,down-regulates-activity,PPP2R2D
ARPP19,down-regulates-activity,PPP2R2D
WIPI1,up-regulates-quantity,ATG16L1
RAB33B,up-regulates,ATG16L1
NOD2,up-regulates-activity,ATG16L1
NOD1,up-regulates-activity,ATG16L1
WIPI2,up-regulates-quantity,ATG16L1
SRC,up-regulates,TNS3
KIF13A,up-regulates-activity,ZFYVE26
SOHLH1,up-regulates-quantity-by-expression,LHX8
UBE2I,down-regulates,PLAG1
HDAC7,down-regulates,PLAG1
ZFYVE26,up-regulates-activity,TTC19
KIF13A,up-regulates-activity,TTC19
SLBP,up-regulates-quantity-by-expression,H2BC20P
SLBP,up-regulates-quantity-by-expression,H2AC18
PLCG1,up-regulates,ITPRIPL1
UBE3A,down-regulates-quantity-by-destabilization,LAMTOR1
DENND3,up-regulates-activity,RAB12
ZEB1,down-regulates-quantity-by-repression,GRHL2
TCF12,up-regulates-quantity-by-expression,PTCRA
MAPK13,down-regulates-activity,RCSD1
MAPK8,down-regulates-activity,RCSD1
MAPKAPK2,down-regulates-activity,RCSD1
MAPK12,down-regulates-activity,RCSD1
MAPKAPK3,down-regulates-activity,RCSD1
EP300,up-regulates,PLAG1
PRKAA1,up-regulates-quantity-by-stabilization,TET2
ASXL2,up-regulates-quantity-by-expression,TET2
UVRAG,up-regulates-activity,RINT1
SLBP,up-regulates-quantity-by-expression,H3-5
BAZ2B,down-regulates-activity,H3-5
PRKCI,up-regulates-activity,LLGL2
CDK1,up-regulates-activity,CC2D1A
RPL22,down-regulates,RPL22L1
BCAR1,up-regulates-activity,PKN3
MAPK1,unknown,PDXDC1
NUMA1,up-regulates,TUBA3E
TTL,down-regulates,TUBA3E
GSK3B,up-regulates,BORA
PLK1,down-regulates,BORA
ULK3,up-regulates-activity,ULK3
PRKACA,down-regulates-activity,TENT2
PRKACG,down-regulates-activity,TENT2
PRKACB,down-regulates-activity,TENT2
CBX3,up-regulates-activity,NIPBL
AKT1,down-regulates-activity,TENT2
AKT1,down-regulates-activity,LARP1
NCOA1,up-regulates-quantity-by-expression,APOA5
PPARGC1A,up-regulates-quantity-by-expression,APOA5
RPS6KB1,down-regulates,RICTOR
MYOD1,up-regulates,SMARCD3
MAPK14,up-regulates-activity,SMARCD3
TJP1,up-regulates-activity,NHS
CYFIP1,up-regulates-activity,NHS
BRK1,up-regulates-activity,NHS
NCKAP1,up-regulates-activity,NHS
CSNK1D,down-regulates-quantity-by-destabilization,ZNF322
GSK3B,down-regulates-quantity-by-destabilization,ZNF322
FBXW7,down-regulates-quantity-by-destabilization,ZNF322
TP53,up-regulates-quantity-by-expression,ANKRD11
SIK1,down-regulates,CRTC1
PRKAA1,down-regulates,CRTC1
MAP3K1,up-regulates,CRTC1
SIRT1,up-regulates,CRTC1
NUP62,up-regulates-activity,SASS6
PRKCA,up-regulates-activity,CSPG4
IL27,up-regulates,IL27RA
ATM,up-regulates-activity,ABRAXAS1
TP53,down-regulates-quantity-by-repression,DRAM2
KLF4,up-regulates-quantity-by-expression,NPNT
FREM1,up-regulates-quantity-by-expression,NPNT
KLF2,up-regulates-quantity-by-expression,NPNT
IL20,up-regulates,IL20RB
LRIG1,down-regulates,LRIG3
PPP3CB,up-regulates-activity,KSR2
RET,up-regulates,DOK6
PPP3CC,up-regulates-activity,KSR2
CSNK2A1,up-regulates-activity,PACS1
ROCK1,down-regulates,MPRIP
NFIL3,down-regulates-quantity-by-repression,SOSTDC1
MAPK1,unknown,GIGYF2
CNOT9,up-regulates-activity,GIGYF2
RAB12,down-regulates-quantity-by-destabilization,SLC36A4
TP63,up-regulates-quantity-by-expression,SYNE3
LAMTOR5,up-regulates-quantity-by-expression,LIN28B
TBP,up-regulates-quantity-by-expression,LIN28B
PRKCA,down-regulates-quantity,UNC5A
SIK1,down-regulates,CRTC3
NTN4,up-regulates,UNC5A
AXIN1,up-regulates,RNF111
TGFB1,down-regulates-quantity-by-repression,RNF111
GATA1,up-regulates-quantity-by-expression,NBEAL2
SEPTIN9,down-regulates,ARHGEF18
AKT2,down-regulates-activity,STXBP4
ABL1,up-regulates-activity,RAPH1
MBTPS1,up-regulates,CREB3L2
PTEN,down-regulates-activity,PREX2
CSNK2A2,up-regulates-activity,UBE2R2
CSNK2A1,up-regulates-activity,UBE2R2
SLBP,up-regulates-quantity-by-expression,H3C15
BAZ2B,down-regulates-activity,H3C15
PLK1,down-regulates,CENPU
FBXW7,down-regulates-quantity-by-destabilization,MED13L
GDNF,down-regulates-quantity-by-repression,TUBA1A
NUMA1,up-regulates,TUBA1A
FOXJ1,up-regulates-quantity-by-expression,TUBA1A
SLBP,up-regulates-quantity-by-expression,H2AZ2
HBB,down-regulates-activity,ADAMTS13
HBA1,down-regulates-activity,ADAMTS13
SREBF1,down-regulates-quantity-by-repression,SND1
SREBF2,up-regulates-quantity-by-expression,SND1
STK11,up-regulates,MARK2
SRC,down-regulates-activity,RHOU
POU5F1,up-regulates-quantity-by-expression,DPPA4
JMJD6,down-regulates-activity,MEPCE
PLK1,down-regulates-quantity-by-destabilization,CENPQ
LYN,up-regulates-activity,DOK3
AKT1,up-regulates,COPS6
MAPKAPK2,up-regulates-activity,LPCAT2
RPS6KA5,down-regulates-activity,H2AW
SLBP,up-regulates-quantity-by-expression,H2AW
GNAO1,up-regulates,TAOK1
ATM,up-regulates,TAOK1
PRKCZ,down-regulates,MARK2
MARK2,up-regulates,RAB11FIP2
GRSF1,down-regulates-quantity-by-repression,FASTKD5
STK4,up-regulates,MOB1B
STK3,up-regulates,MOB1B
ATM,up-regulates,RRM2B
STK11,up-regulates-activity,STRADA
FOXN4,up-regulates-quantity-by-expression,PTF1A
MKX,up-regulates-quantity-by-expression,SCX
PRKCG,up-regulates,APTX
SLBP,up-regulates-quantity-by-expression,H2BW1
MECP2,up-regulates-quantity-by-expression,GPRIN1
ULK1,up-regulates-activity,ATG9A
SRC,up-regulates-activity,ATG9A
YWHAH,down-regulates-activity,KCNK18
DDX58,up-regulates-activity,MAVS
M,down-regulates-activity,MAVS
9b,down-regulates-quantity-by-destabilization,MAVS
PCBP2,down-regulates-quantity-by-destabilization,MAVS
NLRX1,down-regulates-activity,MAVS
ITCH,down-regulates-quantity-by-destabilization,MAVS
ECSIT,up-regulates-activity,MAVS
IFIH1,up-regulates-activity,MAVS
TPX2,up-regulates-activity,CLASP1
MITF,up-regulates-quantity-by-expression,TRPM1
CDCA5,down-regulates-activity,WAPL
PAK1,down-regulates-activity,NET1
CAMK2A,down-regulates-activity,ANKS1B
AKT1,down-regulates,SH3RF1
AKT2,down-regulates,SH3RF1
RAB9A,up-regulates-activity,RABEPK
RAB6A,down-regulates-activity,VPS13B
RAB6A,up-regulates-activity,VPS13B
RAB6C,down-regulates-activity,VPS13B
RAB6C,up-regulates-activity,VPS13B
RAB6B,up-regulates-activity,VPS13B
RAB6B,down-regulates-activity,VPS13B
NEK8,up-regulates-activity,NEK8
FOXN1,down-regulates-quantity-by-repression,DSG4
HOXC13,down-regulates-quantity-by-repression,DSG4
LEF1,down-regulates-quantity-by-repression,DSG4
CTNND1,down-regulates,ZBTB33
CDK2,up-regulates-activity,USP37
E2F1,up-regulates-quantity-by-expression,USP37
PRKAA1,down-regulates,TBC1D1
FAM8A1,up-regulates-activity,SYVN1
MAPK3,up-regulates-quantity-by-stabilization,METTL3
MAPK1,up-regulates-quantity-by-stabilization,METTL3
ATM,up-regulates-activity,METTL3
MAPK1,up-regulates-activity,RSPH3
AMHR2,up-regulates,BMPR1B
CHEK1,down-regulates-activity,TLK2
PDZD11,up-regulates-activity,TSPAN33
PLEKHA7,up-regulates-activity,TSPAN33
NLGN2,up-regulates-activity,MAGI2
SH3PXD2B,up-regulates-activity,NOXA1
TP53,up-regulates-quantity-by-expression,NOXA1
SRC,up-regulates,NOXA1
PRKCA,down-regulates,NOXA1
PRKACA,down-regulates,NOXA1
MAPK3,down-regulates,NOXA1
MAPK1,down-regulates,NOXA1
SH3PXD2A,up-regulates-activity,NOXA1
NOXO1,up-regulates-activity,NOXA1
PHKG1,up-regulates-activity,PYGM
RIMBP3C,down-regulates-activity,RIMS1
RIMBP3B,down-regulates-activity,RIMS1
RIMBP2,down-regulates-activity,RIMS1
TSPOAP1,down-regulates-activity,RIMS1
RIMBP3,down-regulates-activity,RIMS1
CAMK2A,up-regulates,RIMS1
PRKCA,up-regulates-activity,FERMT3
ADIPOQ,up-regulates,ADIPOR2
AKT1,up-regulates,ALYREF
PRKCA,unknown,CD163
CSNK2B,up-regulates-activity,CD163
HBB,up-regulates-activity,CD163
HBA1,up-regulates-activity,CD163
Non-structural protein 10,unknown,IFTAP
CHUK,up-regulates-activity,TAX1BP1
NRF1,up-regulates-quantity-by-expression,RETREG3
NRF1,up-regulates,RETREG3
GNAQ,up-regulates-activity,ARHGEF25
CDK1,down-regulates,ZC3HC1
CDK2,down-regulates,ZC3HC1
PTPRC,up-regulates-activity,SKAP1
Papain-like proteinase,down-regulates-activity,STING1
MAVS,up-regulates-activity,STING1
TBK1,up-regulates-activity,STING1
DDX41,up-regulates-activity,STING1
KRAS,down-regulates-activity,CARM1
MAPK12,down-regulates-activity,CARM1
RBPJ,up-regulates,CIR1
TLR2,up-regulates-activity,TICAM2
PRKCE,up-regulates,TICAM2
TLR9,up-regulates-activity,TICAM2
HES1,down-regulates-quantity-by-repression,DTX1
ITCH,down-regulates,DTX1
IFNL1,up-regulates,IFNLR1
IFNL3,up-regulates,IFNLR1
IFNL2,up-regulates,IFNLR1
CAMKK1,up-regulates-activity,CAMK1D
TLR4,up-regulates-activity,TICAM1
TLR2,up-regulates-activity,TICAM1
SARM1,down-regulates,TICAM1
TLR4,up-regulates,TICAM2
TICAM2,up-regulates-activity,TICAM1
DDX21,up-regulates-activity,TICAM1
TLR9,up-regulates-activity,TICAM1
SLBP,up-regulates-quantity-by-expression,H2AC21
TP53,up-regulates-quantity-by-expression,SIAH1
ATM,down-regulates,SIAH1
MAPK1,up-regulates-activity,AEBP1
CREB5,down-regulates-quantity-by-repression,RASGRP3
PRKCQ,up-regulates,RASGRP3
RORA,up-regulates-quantity-by-expression,PCP2
TGFB1,down-regulates-quantity-by-repression,DNAH10
TNF,down-regulates-quantity-by-repression,DNAH10
MAP4K3,up-regulates,MAP4K3
ZMYND8,up-regulates-quantity-by-expression,NAV2
EGFR,down-regulates-activity,CCDC50
LCK,down-regulates-activity,CCDC50
MTF1,up-regulates-quantity-by-expression,MCAT
MAP3K7,down-regulates,KSR1
NME1,down-regulates,KSR1
NME1,unknown,KSR1
MAPK1,up-regulates,MAPKAPK5
MAPK11,up-regulates,MAPKAPK5
MAPK14,up-regulates-activity,MAPKAPK5
KAT2A,up-regulates-quantity,SLC44A2
CDON,unknown,MAP3K7
MAX,up-regulates-activity,MGA
RAB9A,up-regulates-activity,GCC2
STK11,up-regulates,BRSK2
CDK5,down-regulates,LMTK2
PRKACA,up-regulates,TPH2
AURKA,unknown,WWC1
MAPK3,unknown,WWC1
MAPK1,unknown,WWC1
YAP1,up-regulates-quantity-by-expression,WWC1
RPS6KA3,up-regulates,WWC1
RPS6KA1,up-regulates,WWC1
AURKB,unknown,WWC1
GATA1,up-regulates-activity,ZFPM1
AURKB,up-regulates-activity,SKA3
CDC14B,unknown,SIRT2
MYC,up-regulates-quantity-by-expression,SIRT2
MYCN,up-regulates-quantity-by-expression,SIRT2
CDK1,down-regulates,SIRT2
SRC,down-regulates-quantity-by-destabilization,SIRT2
CDK2,down-regulates,SIRT2
ING1,down-regulates-activity,SIRT2
CDC14A,unknown,SIRT2
NCOA1,up-regulates-activity,ASXL1
CDK5,up-regulates,LMTK2
CENPX,up-regulates,FANCM
ATG13,up-regulates,ULK2
PAK1,down-regulates-activity,HACE1
UBR5,down-regulates-quantity,RNF168
TRIP12,down-regulates-activity,RNF168
L3MBTL2,down-regulates-quantity,RNF168
UNC80,up-regulates-activity,NALCN
RBPJ,up-regulates,MAML2
NOTCH4,up-regulates,MAML2
CDK4,up-regulates,PELP1
CDK2,up-regulates,PELP1
MDN1,up-regulates-quantity-by-stabilization,PELP1
ABL1,up-regulates,ABI1
CDK1,down-regulates-activity,ABI1
MAPK1,up-regulates,ABI1
DTNBP1,up-regulates-activity,ABI1
MAP1LC3C,up-regulates-activity,WDFY3
KLF4,down-regulates,MYOCD
TGFB1,up-regulates-quantity-by-expression,MYOCD
GSK3B,down-regulates-activity,MYOCD
RAD51,up-regulates-activity,SYCP3
DMC1,up-regulates-activity,SYCP3
ITCH,up-regulates-activity,SPART
ATM,up-regulates-activity,TTC5
CDK1,unknown,RPTOR
MAPK3,up-regulates-activity,RPTOR
MAPK1,unknown,RPTOR
MAPK1,up-regulates-activity,RPTOR
SQSTM1,up-regulates-quantity,WDFY3
MTOR,up-regulates-activity,RPTOR
PRKAA2,down-regulates-activity,RPTOR
RPS6KA1,up-regulates,RPTOR
MAPK11,unknown,RPTOR
RRAGC,up-regulates,RPTOR
RRAGD,up-regulates,RPTOR
CILK1,up-regulates,RPTOR
PRKAB1,down-regulates,RPTOR
KMT5B,up-regulates-quantity-by-expression,EID3
CSNK2A2,up-regulates-activity,CCAR2
CSNK2A1,up-regulates-activity,CCAR2
ATM,up-regulates-activity,CCAR2
ATR,up-regulates-activity,CCAR2
SLBP,up-regulates-quantity-by-expression,H2BU1
ROCK1,up-regulates-activity,ARHGAP24
PRKAA2,down-regulates,RPTOR
ROCK1,up-regulates,ARHGAP24
IRAK1,up-regulates,PELI3
RORA,up-regulates-quantity-by-expression,NLGN1
GATA1,up-regulates-quantity-by-expression,AGGF1
PKN3,up-regulates-activity,ARHGAP18
PCM1,up-regulates,NIN
KRAS,up-regulates,MINK1
PLK1,up-regulates-activity,KIF2B
KNSTRN,down-regulates-activity,KIF2B
RET,up-regulates-activity,AFAP1L2
SRC,unknown,AFAP1
SMAD7,up-regulates,TAB3
RIPK1,up-regulates-activity,TAB3
TRAF6,up-regulates-activity,TAB3
CALM1,up-regulates,CAMKK1
CALM2,up-regulates,CAMKK1
CALM3,up-regulates,CAMKK1
PRKACA,down-regulates-activity,CAMKK1
TNF,down-regulates-quantity-by-destabilization,LZTR1
SP1,up-regulates-quantity-by-expression,SLC5A8
CEBPB,up-regulates-quantity-by-expression,SLC5A8
MYC,up-regulates-quantity-by-expression,MYCT1
IL22,up-regulates,IL22RA1
IL20,up-regulates,IL22RA1
LRRK2,down-regulates,ARFGAP1
TULP3,up-regulates-activity,GPR161
SMO,down-regulates-activity,GPR161
TBX3,down-regulates-quantity-by-repression,CDKN2A
ZBTB7A,down-regulates-quantity-by-repression,CDKN2A
NPM1,up-regulates-activity,CDKN2A
RUNX1,up-regulates-quantity-by-expression,CDKN2A
TBX2,down-regulates-quantity-by-repression,CDKN2A
ZNF304,down-regulates-quantity-by-repression,CDKN2A
PRKACA,up-regulates,CSNK1A1L
PRKG1,down-regulates-activity,ENAH
RAPH1,up-regulates-activity,ENAH
BAIAP2,up-regulates-activity,ENAH
TTC5,up-regulates-activity,JMY
PLPPR1,up-regulates-activity,RASGEF1A
WNK1,up-regulates-activity,SYT2
SUN1,up-regulates-activity,TERB1
RIPK3,up-regulates-activity,MLKL
HNF4A,up-regulates-quantity-by-expression,PCSK9
SREBF2,up-regulates-quantity-by-expression,PCSK9
NME1,down-regulates-quantity-by-repression,NETO2
DKK1,up-regulates,KREMEN2
CSNK2A1,unknown,ABCF1
SUFU,down-regulates,GLIS3
CDK1,down-regulates,PIK3C3
RAB7A,up-regulates-activity,PIK3C3
CDK5,down-regulates,PIK3C3
CDK5,down-regulates-activity,PIK3C3
ATG14,up-regulates-activity,PIK3C3
RUBCN,down-regulates,PIK3C3
NRBF2,down-regulates-activity,PIK3C3
PIK3R4,up-regulates,PIK3C3
PIK3R4,up-regulates-activity,PIK3C3
MAPK1,unknown,DDHD1
PPP2CA,unknown,DDHD1
PPP2CA,up-regulates-activity,DDHD1
CSNK2A1,down-regulates-activity,DDHD1
PRKCE,up-regulates-activity,TRPV1
E2F1,up-regulates-quantity-by-expression,MCPH1
NODAL,up-regulates-activity,ACVR1C
NOTCH1,up-regulates-quantity-by-expression,LFNG
MYO3A,down-regulates-activity,MYO3A
PRKCA,up-regulates,NOXO1
HSP90AA1,up-regulates-quantity-by-stabilization,FLCN
HSP90AB1,up-regulates-quantity-by-stabilization,FLCN
HSPA1A,up-regulates-quantity-by-stabilization,FLCN
CDK1,down-regulates-activity,REPS2
PROK2,up-regulates,PROKR2
NF1,up-regulates,ADCY4
OGT,up-regulates-activity,TET1
NRXN1,up-regulates-activity,NLGN2
NRXN2,up-regulates-activity,NLGN2
NRXN3,up-regulates-activity,NLGN2
GPHN,up-regulates-activity,NLGN2
ITCH,down-regulates,TNIP2
MYOD1,up-regulates-quantity,PJA1
AURKB,down-regulates,KNL1
STMN1,down-regulates,TTL
HLA-G,up-regulates,LILRB1
HAUS6,up-regulates-activity,NEDD1
NEK9,up-regulates-activity,NEDD1
MAPK1,up-regulates-activity,MAFA
GSK3A,up-regulates-activity,MAFA
GSK3A,down-regulates-quantity-by-destabilization,MAFA
NEK2,up-regulates,NEK11
GSK3B,down-regulates-quantity-by-destabilization,MAFA
GSK3B,up-regulates-activity,MAFA
MLF1,up-regulates,COP1
ATM,down-regulates,COP1
IL31,up-regulates,IL31RA
PIM1,unknown,RP9
NR2F1,up-regulates-quantity-by-expression,PCDH19
ILK,up-regulates-activity,PPP1R14C
CDK1,up-regulates,MPLKIP
VCP,up-regulates-activity,NPLOC4
YY1,up-regulates-quantity-by-expression,GDAP1
RPS6KB1,down-regulates,DEPTOR
SMARCA4,up-regulates,SMARCC2
MTOR,down-regulates,DEPTOR
CSNK1A1,down-regulates,DEPTOR
RPS6KA1,down-regulates,DEPTOR
NRF1,up-regulates-quantity-by-expression,ENOX1
NRF1,up-regulates,ENOX1
PRKAA1,up-regulates-quantity-by-expression,CPT1C
PRKDC,up-regulates-activity,PNPT1
AUTS2,up-regulates-activity,PREX1
PROK1,up-regulates,PROKR1
PTPN1,down-regulates,MAPK15
PPP2CA,down-regulates,MAPK15
MAPK15,up-regulates,MAPK15
RANBP2,up-regulates-quantity,BICD2
NEK9,up-regulates,NEK9
IPO5,up-regulates-activity,DSCAML1
STK11,up-regulates,BRSK1
AKT1,up-regulates,SP7
RUNX2,up-regulates,SP7
MAPK14,up-regulates-activity,SP7
PCDH15,up-regulates-activity,TMC2
PCDH15,up-regulates-activity,TMC1
CDK3,unknown,CABLES1
ULK1,up-regulates,RB1CC1
CFAP53,up-regulates-activity,DNAH5
CDK1,up-regulates-activity,NUP210
PLK1,up-regulates-activity,CEP192
PIGF,down-regulates-quantity-by-destabilization,PIGO
PIGG,up-regulates-quantity-by-stabilization,PIGO
AURKA,up-regulates,PARD3
PRKCZ,up-regulates,PARD3
INSR,up-regulates,DOK4
RET,up-regulates,DOK4
AURKB,up-regulates-activity,HASPIN
GRK7,unknown,GRK7
HES1,down-regulates-quantity,NOC3L
NTRK1,up-regulates,FRS2
RET,up-regulates,FRS2
FGFR1,up-regulates-activity,FRS2
FGFR2,up-regulates-activity,FRS2
FGFR4,up-regulates-activity,FRS2
CBL,down-regulates,FRS2
MARK2,up-regulates,PARD3
MAP3K7,down-regulates,HDAC7
PPP2CB,up-regulates-activity,HDAC7
PPP2CA,up-regulates-activity,HDAC7
PRKAA1,down-regulates,HDAC7
PRKD1,unknown,HDAC7
PRKD1,down-regulates,HDAC7
BCORL1,up-regulates-activity,HDAC7
MARK2,down-regulates,HDAC7
SRC,down-regulates-activity,PDCD6IP
TGFB1,up-regulates-quantity-by-expression,SLC20A1
FERMT3,up-regulates-activity,FBLIM1
FERMT2,up-regulates-activity,FBLIM1
FERMT1,up-regulates-activity,FBLIM1
NRF1,down-regulates-quantity-by-repression,BRK1
PTPRG,up-regulates-activity,BLNK
NSMCE3,up-regulates-activity,NSMCE1
SH2B1,down-regulates-activity,BLNK
CDK1,up-regulates,CKAP2
AURKB,up-regulates,CKAP2
BTF3,up-regulates-quantity-by-expression,HPSE2
AKT1,unknown,PALLD
RLN2,up-regulates,RXFP2
FUS,up-regulates-activity,GEMIN6
EPHB1,up-regulates-activity,CASKIN1
RPA2,up-regulates,ATRIP
CDK2,up-regulates,ATRIP
CDK2,unknown,ATRIP
ATR,up-regulates,ATRIP
ZBTB16,up-regulates-quantity-by-expression,RSAD2
DMXL2,up-regulates-quantity,MADD
RUNX1,up-regulates-quantity-by-expression,BAALC
FOXP2,up-regulates-quantity-by-expression,AUTS2
MAPK14,unknown,JDP2
PRKD2,down-regulates,SSH1
ABL1,up-regulates-activity,DGCR8
CUL3,up-regulates-activity,KCTD13
TCAP,up-regulates-activity,TTN
SLIT2,up-regulates,ROBO4
HSF4,up-regulates-quantity-by-expression,DNASE2B
ZNF202,down-regulates-quantity-by-repression,POMGNT1
PCSK7,down-regulates,DDB2
TBR1,up-regulates-quantity-by-expression,AUTS2
USP24,up-regulates,DDB2
PPARA,up-regulates-quantity-by-expression,AQP3
RXRA,up-regulates-quantity-by-expression,CPT1B
RORA,up-regulates-quantity-by-expression,CPT1B
PPARG,up-regulates-quantity-by-expression,CPT1B
MEF2C,up-regulates-quantity-by-expression,CPT1B
EP300,up-regulates-quantity-by-expression,CPT1B
PPARGC1A,up-regulates-quantity-by-expression,CPT1B
EGFR,up-regulates,SHC3
NTRK2,up-regulates,SHC3
ABL1,down-regulates,DDB2
ALK,up-regulates,SHC3
TNKS,down-regulates-quantity-by-destabilization,PSMF1
TNKS2,down-regulates-quantity-by-destabilization,PSMF1
PRKAA1,down-regulates,GBF1
APH1B,up-regulates,NCSTN
APH1A,up-regulates,NCSTN
HIF1A,down-regulates-quantity-by-repression,TM9SF4
RAD1,up-regulates,TOPBP1
FANCM,up-regulates,TOPBP1
RAD9A,up-regulates,TOPBP1
MUTYH,up-regulates,TOPBP1
HCK,up-regulates,ELMO1
ERBB2,up-regulates,SHC3
SRC,up-regulates,WASF1
VAC14,up-regulates-quantity-by-stabilization,FIG4
IGF1R,up-regulates,PIK3R3
ALK,up-regulates-activity,PIK3R3
NR3C1,down-regulates-quantity-by-repression,NR4A3
TP53,up-regulates-quantity-by-expression,NR4A3
CREB1,up-regulates-quantity-by-expression,NR4A3
RPS6KA1,unknown,NR4A3
IKBKB,down-regulates,TSC1
CDK1,unknown,TSC1
SRGAP3,up-regulates,WASF1
INSR,unknown,PIK3R3
CDK1,down-regulates,TSC1
MAPK1,down-regulates,TSC1
TSC2,up-regulates-activity,TSC1
PRKAA2,up-regulates,TSC1
FOXO3,up-regulates-quantity,TSC1
EP300,up-regulates,MAML1
SGK1,up-regulates,NDRG1
SGK1,down-regulates,NDRG1
PTEN,up-regulates-quantity-by-expression,NDRG1
YBX1,up-regulates-quantity-by-expression,NDRG1
CSNK2A2,down-regulates-activity,HSPH1
CSNK2A1,down-regulates-activity,HSPH1
GSK3B,down-regulates,MAML1
RACK1,up-regulates-activity,LARP4B
NFE2L2,up-regulates-quantity-by-expression,PXDN
NME1,down-regulates-quantity-by-repression,LPAR1
PIGS,up-regulates-activity,PIGK
APOE,up-regulates,SORL1
PRKCG,up-regulates-activity,NRGN
PRKCB,up-regulates-activity,NRGN
PRKCA,up-regulates-activity,NRGN
CSNK2A1,up-regulates,ANP32B
